id,BDL_10001,BDL_10002,BDL_10003,BDL_10004,BDL_10010,BDL_10011,BDL_10012
L1245,589.0,589.0,25.799999,33.400002,1.0,1.0,176.0
L0149,513.0,513.0,23.200001,31.299999,1.0,1.0,147.0
H1866,511.0,,23.5,43.0,1.0,1.0,91.0
H1867,511.0,,22.4,38.099998,1.0,1.0,91.0
L0334,441.0,441.0,29.4,42.299999,1.0,1.0,112.0
H0145,353.0,,30.6,33.900002,1.0,1.0,148.0
H0147,353.0,,29.5,43.5,1.0,1.0,148.0
L2457,36.0,36.0,,,1.0,1.0,35.0
L0620,703.0,703.0,24.700001,29.700001,1.0,0.0,243.0
L1875,598.0,598.0,21.1,29.799999,1.0,0.0,99.0
L1686,597.0,597.0,24.5,31.700001,1.0,0.0,86.0
L0827,574.0,574.0,24.9,27.700001,1.0,0.0,171.0
H0831,570.0,,24.700001,29.700001,1.0,0.0,236.0
H0832,570.0,,33.700001,37.200001,1.0,0.0,236.0
L2271,561.0,561.0,30.5,32.900002,1.0,0.0,126.0
L1874,526.0,526.0,20.799999,28.5,1.0,0.0,99.0
L2269,521.0,521.0,30.200001,33.799999,1.0,0.0,130.0
H1429,472.0,,23.4,30.6,1.0,0.0,87.0
H1554,468.0,,22.299999,28.299999,1.0,0.0,83.0
H1555,468.0,,23.5,29.299999,1.0,0.0,83.0
L2266,449.0,449.0,30.4,33.700001,1.0,0.0,130.0
H0824,378.0,,28.1,,1.0,0.0,171.0
H0826,378.0,,26.299999,,1.0,0.0,171.0
L2272,330.0,330.0,26.0,,1.0,0.0,126.0
L2120,325.0,325.0,23.5,,1.0,0.0,106.0
L1873,308.0,308.0,22.700001,,1.0,0.0,84.0
L2267,293.0,293.0,27.4,,1.0,0.0,130.0
L1934,288.0,288.0,22.9,,1.0,0.0,59.0
L1550,275.0,275.0,22.1,,1.0,0.0,83.0
L1549,274.0,274.0,24.5,,1.0,0.0,83.0
L2270,267.0,267.0,24.6,,1.0,0.0,126.0
L1685,259.0,259.0,21.6,,1.0,0.0,86.0
L2268,241.0,241.0,28.1,,1.0,0.0,130.0
H0823,217.0,,25.299999,,1.0,0.0,171.0
H0825,217.0,,25.5,,1.0,0.0,171.0
L0618,794.0,794.0,32.0,49.200001,1.0,1.0,243.0
L0584,732.0,732.0,36.700001,52.700001,1.0,1.0,237.0
L0619,661.0,661.0,43.900002,62.200001,1.0,1.0,243.0
L0585,639.0,639.0,41.799999,62.5,1.0,1.0,237.0
L0586,639.0,639.0,36.599998,49.299999,1.0,1.0,237.0
L0616,603.0,603.0,35.799999,56.799999,1.0,1.0,243.0
L0617,597.0,597.0,36.700001,59.200001,1.0,1.0,243.0
H0582,571.0,,39.700001,55.799999,1.0,1.0,237.0
H0583,571.0,,29.200001,39.200001,1.0,1.0,237.0
L1548,394.0,394.0,30.799999,46.5,1.0,1.0,83.0
L1553,388.0,388.0,28.299999,43.799999,1.0,1.0,83.0
L1427,358.0,358.0,29.700001,47.799999,1.0,1.0,87.0
L2052,335.0,335.0,33.599998,55.599998,1.0,1.0,106.0
H1781,303.0,,32.799999,,1.0,1.0,87.0
L1547,287.0,287.0,27.1,,1.0,1.0,83.0
L2051,274.0,274.0,30.6,,1.0,1.0,106.0
L1551,263.0,263.0,28.5,,1.0,1.0,83.0
L1552,242.0,242.0,35.0,,1.0,1.0,83.0
H1683,177.0,,27.6,,1.0,1.0,86.0
H1684,177.0,,32.0,,1.0,1.0,86.0
H1733,171.0,,26.6,,1.0,1.0,59.0
H0238,237.0,,18.6,,1.0,0.0,150.0
H0240,237.0,,16.799999,,1.0,0.0,150.0
H0237,237.0,,21.700001,,1.0,1.0,150.0
H0239,237.0,,18.6,,1.0,1.0,150.0
L0303,639.0,639.0,23.5,22.299999,1.0,0.0,348.0
L0302,603.0,603.0,21.9,18.1,1.0,0.0,348.0
H0299,553.0,,22.799999,,1.0,0.0,348.0
H0301,553.0,,23.299999,,1.0,0.0,348.0
L0300,450.0,450.0,20.200001,,1.0,0.0,348.0
L0038,398.0,398.0,,,1.0,0.0,358.0
L0636,917.0,917.0,22.4,22.1,1.0,0.0,178.0
L0611,916.0,916.0,24.299999,30.200001,1.0,0.0,128.0
L0612,875.0,875.0,22.700001,23.6,1.0,0.0,128.0
L0610,867.0,867.0,21.799999,20.5,1.0,0.0,128.0
L0609,691.0,691.0,21.200001,18.200001,1.0,0.0,200.0
L2466,554.0,554.0,20.9,27.4,1.0,0.0,36.0
L2596,404.0,404.0,20.9,33.0,1.0,0.0,37.0
H0637,385.0,,22.200001,,1.0,0.0,178.0
H0638,385.0,,22.9,,1.0,0.0,178.0
H2575,220.0,,19.6,,1.0,0.0,87.0
L0608,645.0,645.0,29.4,65.400002,1.0,1.0,200.0
L2576,543.0,543.0,29.6,39.0,1.0,1.0,87.0
L0603,513.0,513.0,28.200001,37.799999,1.0,1.0,144.0
L0604,491.0,491.0,23.200001,32.099998,1.0,1.0,144.0
L2465,475.0,475.0,27.799999,54.5,1.0,1.0,36.0
L0602,469.0,469.0,30.6,55.5,1.0,1.0,144.0
L2464,401.0,401.0,21.6,28.299999,1.0,1.0,36.0
L2581,378.0,378.0,42.700001,59.799999,1.0,1.0,44.0
L2597,350.0,350.0,18.799999,23.5,1.0,1.0,45.0
L0607,347.0,347.0,25.9,28.200001,1.0,1.0,200.0
H0559,343.0,,30.4,46.099998,1.0,1.0,136.0
H0560,343.0,,28.4,43.139999,1.0,1.0,136.0
L0042,997.0,997.0,31.9,30.299999,1.0,0.0,629.0
L0041,898.0,898.0,33.200001,22.9,1.0,0.0,629.0
L0761,870.0,870.0,28.5,29.9,1.0,0.0,243.0
L0039,799.0,799.0,35.5,30.0,1.0,0.0,508.0
L0767,699.0,699.0,47.200001,60.200001,1.0,0.0,190.0
L0769,659.0,659.0,36.299999,40.599998,1.0,0.0,190.0
L0122,631.0,631.0,34.599998,36.5,1.0,0.0,264.0
L0040,485.0,485.0,,,1.0,0.0,397.0
L0120,480.0,480.0,29.299999,,1.0,0.0,362.0
L0121,480.0,480.0,29.0,,1.0,0.0,362.0
L0768,449.0,449.0,29.1,,1.0,0.0,190.0
L1591,444.0,444.0,30.799999,,1.0,0.0,270.0
L0658,685.0,685.0,50.799999,66.800003,1.0,1.0,190.0
L0659,610.0,610.0,37.900002,60.700001,1.0,1.0,190.0
L1592,591.0,591.0,34.900002,41.200001,1.0,1.0,270.0
L0656,581.0,581.0,44.0,28.299999,1.0,1.0,190.0
L0760,484.0,484.0,46.5,,1.0,1.0,243.0
L0657,425.0,425.0,46.0,,1.0,1.0,190.0
L0363,1010.0,1010.0,36.299999,38.599998,1.0,0.0,288.0
L0044,943.0,943.0,32.0,23.9,1.0,0.0,632.0
L0043,914.0,914.0,23.9,26.0,1.0,0.0,632.0
L2375,884.0,884.0,21.200001,28.200001,1.0,0.0,123.0
H0254,746.0,,32.599998,42.799999,1.0,0.0,135.0
H0252,731.0,,21.700001,23.9,1.0,0.0,120.0
H0614,544.0,,38.599998,,1.0,0.0,337.0
H0615,544.0,,39.0,,1.0,0.0,337.0
H2452,376.0,,22.4,30.299999,1.0,0.0,90.0
L0364,361.0,361.0,27.200001,,1.0,0.0,288.0
L2451,294.0,294.0,21.5,,1.0,0.0,90.0
L2605,98.0,98.0,,,1.0,0.0,62.0
L0613,858.0,858.0,50.099998,57.400002,1.0,1.0,337.0
L1319,846.0,846.0,49.400002,55.5,1.0,1.0,191.0
L2455,730.0,730.0,29.9,50.900002,1.0,1.0,90.0
L2378,721.0,721.0,41.900002,52.799999,1.0,1.0,123.0
L2377,663.0,663.0,33.400002,49.700001,1.0,1.0,123.0
L0605,639.0,639.0,50.200001,61.200001,1.0,1.0,242.0
L2604,481.0,481.0,19.4,43.5,1.0,1.0,62.0
L0606,476.0,476.0,21.799999,,1.0,1.0,242.0
H1090,360.0,,42.0,54.200001,1.0,1.0,103.0
H1091,360.0,,42.700001,52.200001,1.0,1.0,103.0
L0253,242.0,242.0,40.700001,,1.0,1.0,135.0
L0255,242.0,242.0,43.200001,,1.0,1.0,135.0
L0257,242.0,242.0,42.900002,,1.0,1.0,135.0
L0251,227.0,227.0,34.200001,,1.0,1.0,120.0
L1869,1002.0,1002.0,17.6,19.700001,1.0,0.0,92.0
L2395,797.0,797.0,21.6,25.1,1.0,0.0,144.0
L0404,790.0,790.0,21.9,25.6,1.0,0.0,129.0
L0242,779.0,779.0,22.4,26.0,1.0,0.0,154.0
L2074,689.0,689.0,27.6,22.0,1.0,0.0,123.0
H0296,581.0,,17.700001,20.1,1.0,0.0,89.0
H0298,581.0,,20.9,23.200001,1.0,0.0,89.0
H2498,393.0,,21.0,,1.0,0.0,162.0
H0549,200.0,,21.6,,1.0,0.0,152.0
H0550,200.0,,21.4,,1.0,0.0,152.0
L2496,860.0,860.0,25.700001,35.5,1.0,1.0,162.0
L0405,698.0,698.0,19.299999,26.299999,1.0,1.0,129.0
L2073,640.0,640.0,22.0,39.299999,1.0,1.0,123.0
L2497,622.0,622.0,26.5,31.700001,1.0,1.0,162.0
H1945,512.0,,18.9,28.200001,1.0,1.0,92.0
L0297,447.0,447.0,17.799999,29.200001,1.0,1.0,89.0
L2396,425.0,425.0,25.6,39.900002,1.0,1.0,144.0
L0403,389.0,389.0,18.0,23.299999,1.0,1.0,129.0
H0547,359.0,,28.4,,1.0,1.0,152.0
H0548,359.0,,21.1,,1.0,1.0,152.0
H0241,241.0,,25.799999,,1.0,1.0,154.0
H0243,241.0,,29.6,,1.0,1.0,154.0
H0897,716.0,,26.299999,37.5,1.0,0.0,181.0
H0929,716.0,,31.1,32.5,1.0,0.0,181.0
L0896,234.0,234.0,27.0,,1.0,0.0,181.0
L0892,724.0,724.0,27.9,65.0,1.0,1.0,181.0
L0893,668.0,668.0,42.5,77.400002,1.0,1.0,181.0
L0894,549.0,549.0,40.099998,88.5,1.0,1.0,181.0
L0046,978.0,978.0,25.1,31.9,1.0,0.0,404.0
L0047,836.0,836.0,25.1,29.6,1.0,0.0,288.0
L0051,792.0,792.0,27.9,35.299999,1.0,0.0,193.0
L0045,781.0,781.0,24.299999,22.700001,1.0,0.0,404.0
L0050,779.0,779.0,22.700001,25.299999,1.0,0.0,193.0
L0432,747.0,747.0,23.799999,28.9,1.0,0.0,100.0
L0049,636.0,636.0,26.200001,27.6,1.0,0.0,229.0
L0430,477.0,477.0,20.5,33.900002,1.0,0.0,100.0
H2077,444.0,,25.299999,29.200001,1.0,0.0,131.0
H2078,444.0,,24.5,28.0,1.0,0.0,131.0
L0048,348.0,348.0,26.1,,1.0,0.0,288.0
H0554,193.0,,23.1,,1.0,0.0,145.0
H0555,193.0,,21.4,,1.0,0.0,145.0
L0551,850.0,850.0,29.1,38.599998,1.0,1.0,145.0
L0431,845.0,845.0,27.4,43.900002,1.0,1.0,100.0
H2076,759.0,,18.6,26.0,1.0,1.0,131.0
L0553,758.0,758.0,34.299999,41.400002,1.0,1.0,145.0
L2075,754.0,754.0,29.299999,49.5,1.0,1.0,131.0
L0180,751.0,751.0,29.5,37.599998,1.0,1.0,147.0
L0433,662.0,662.0,25.4,43.700001,1.0,1.0,100.0
H1320,539.0,,37.799999,45.5,1.0,1.0,211.0
H1321,539.0,,43.5,51.099998,1.0,1.0,211.0
L0552,487.0,487.0,30.299999,41.0,1.0,1.0,145.0
H0178,352.0,,21.799999,29.4,1.0,1.0,147.0
H0179,352.0,,30.6,38.599998,1.0,1.0,147.0
H0176,243.0,,30.1,,1.0,1.0,155.0
H0177,243.0,,29.299999,,1.0,1.0,155.0
L0124,912.0,912.0,26.700001,24.299999,1.0,0.0,475.0
L0739,873.0,873.0,29.9,29.6,1.0,0.0,235.0
L2079,831.0,831.0,31.700001,46.700001,1.0,0.0,111.0
L0740,825.0,825.0,26.1,27.4,1.0,0.0,198.0
L2082,735.0,735.0,24.200001,26.6,1.0,0.0,111.0
L2467,734.0,734.0,19.0,27.1,1.0,0.0,51.0
H1096,732.0,,24.799999,25.4,1.0,0.0,192.0
L1767,717.0,717.0,28.4,29.5,1.0,0.0,149.0
L0065,716.0,716.0,23.9,,1.0,0.0,627.0
L0123,702.0,702.0,25.299999,,1.0,0.0,475.0
L0757,683.0,683.0,26.799999,28.0,1.0,0.0,214.0
L0067,631.0,631.0,31.200001,,1.0,0.0,571.0
L0068,631.0,631.0,20.799999,,1.0,0.0,571.0
L2083,565.0,565.0,27.0,26.9,1.0,0.0,111.0
H0755,549.0,,27.6,27.4,1.0,0.0,214.0
H0756,549.0,,27.299999,26.5,1.0,0.0,214.0
L0741,471.0,471.0,27.1,,1.0,0.0,198.0
L0738,279.0,279.0,28.4,,1.0,0.0,235.0
H1702,188.0,,22.799999,,1.0,0.0,97.0
L2080,834.0,834.0,35.5,56.700001,1.0,1.0,111.0
L1701,760.0,760.0,25.200001,34.799999,1.0,1.0,97.0
L2468,758.0,758.0,20.9,39.099998,1.0,1.0,51.0
H1095,723.0,,41.200001,43.700001,1.0,1.0,229.0
L0399,663.0,663.0,28.9,44.400002,1.0,1.0,115.0
L0396,587.0,587.0,27.0,33.299999,1.0,1.0,115.0
L2081,578.0,578.0,34.799999,48.700001,1.0,1.0,111.0
H0736,570.0,,39.799999,54.700001,1.0,1.0,235.0
H0737,570.0,,39.200001,51.200001,1.0,1.0,235.0
L0662,493.0,493.0,38.400002,49.700001,1.0,1.0,185.0
L0660,423.0,423.0,42.0,,1.0,1.0,185.0
L0661,423.0,423.0,37.900002,,1.0,1.0,185.0
L0397,391.0,391.0,25.9,49.0,1.0,1.0,115.0
L0735,347.0,347.0,37.099998,29.4,1.0,1.0,235.0
H1097,343.0,,37.799999,45.43,1.0,1.0,192.0
H1098,343.0,,49.200001,65.559998,1.0,1.0,192.0
L0398,335.0,335.0,35.599998,44.400002,1.0,1.0,115.0
H1093,218.0,,42.200001,,1.0,1.0,149.0
H1094,218.0,,35.400002,,1.0,1.0,149.0
L0663,212.0,212.0,26.4,,1.0,1.0,185.0
L0888,1072.0,1072.0,22.5,26.4,1.0,0.0,171.0
L0886,1064.0,1064.0,22.6,24.299999,1.0,0.0,171.0
L0887,1050.0,1050.0,20.0,21.5,1.0,0.0,171.0
L0890,950.0,950.0,21.5,24.4,1.0,0.0,171.0
L0891,902.0,902.0,20.0,23.299999,1.0,0.0,171.0
L0885,812.0,812.0,19.9,24.1,1.0,0.0,227.0
L0889,623.0,623.0,20.799999,24.6,1.0,0.0,171.0
H0883,562.0,,22.799999,26.9,1.0,0.0,227.0
H0884,562.0,,23.799999,24.4,1.0,0.0,227.0
L0876,965.0,965.0,19.0,27.299999,1.0,1.0,123.0
L0873,858.0,858.0,21.1,47.900002,1.0,1.0,123.0
L0871,851.0,851.0,21.200001,36.299999,1.0,1.0,116.0
L0869,851.0,851.0,24.799999,61.599998,1.0,1.0,116.0
L0870,851.0,851.0,21.4,26.5,1.0,1.0,116.0
L0874,778.0,778.0,19.200001,30.799999,1.0,1.0,123.0
H0881,562.0,,28.0,57.0,1.0,1.0,227.0
L0872,556.0,556.0,21.1,41.099998,1.0,1.0,116.0
L1310,773.0,773.0,29.5,36.5,1.0,0.0,144.0
L0866,679.0,679.0,29.1,33.200001,1.0,0.0,184.0
L0855,666.0,666.0,25.5,29.799999,1.0,0.0,157.0
H1564,644.0,,25.5,24.700001,1.0,0.0,259.0
L0863,610.0,610.0,31.0,34.099998,1.0,0.0,186.0
L0865,581.0,581.0,26.9,28.299999,1.0,0.0,184.0
L0868,551.0,551.0,24.700001,27.9,1.0,0.0,212.0
L0864,550.0,550.0,23.9,26.1,1.0,0.0,186.0
H1565,536.0,,25.1,,1.0,0.0,355.0
H1742,536.0,,26.0,,1.0,0.0,355.0
L0867,407.0,407.0,27.9,,1.0,0.0,212.0
H1270,366.0,,29.799999,37.5,1.0,0.0,108.0
H1271,366.0,,23.700001,26.799999,1.0,0.0,108.0
L0858,554.0,554.0,35.099998,54.099998,1.0,1.0,157.0
H1273,550.0,,38.799999,66.800003,1.0,1.0,108.0
L0859,528.0,528.0,37.0,,1.0,1.0,325.0
L0862,500.0,500.0,44.700001,,1.0,1.0,325.0
L0860,371.0,371.0,35.099998,,1.0,1.0,325.0
L0861,371.0,371.0,43.099998,,1.0,1.0,325.0
H0856,364.0,,37.400002,,1.0,1.0,157.0
H0857,364.0,,26.6,,1.0,1.0,157.0
L1272,303.0,303.0,48.299999,,1.0,1.0,108.0
H1275,213.0,,40.0,,1.0,1.0,144.0
H1276,213.0,,40.799999,,1.0,1.0,144.0
L0635,806.0,806.0,22.9,24.799999,1.0,0.0,200.0
L0349,759.0,759.0,21.0,22.6,1.0,0.0,112.0
L2390,757.0,757.0,21.700001,22.0,1.0,0.0,140.0
L0717,739.0,739.0,20.4,22.299999,1.0,0.0,133.0
L0073,732.0,732.0,20.9,19.5,1.0,0.0,455.0
L0718,727.0,727.0,19.9,20.6,1.0,0.0,133.0
L0052,579.0,579.0,22.299999,21.1,1.0,0.0,287.0
L0903,532.0,532.0,26.1,31.700001,1.0,0.0,121.0
H2251,531.0,,24.1,,1.0,0.0,398.0
H2252,531.0,,24.1,,1.0,0.0,398.0
L0904,507.0,507.0,29.799999,35.700001,1.0,0.0,121.0
L0350,490.0,490.0,22.799999,34.799999,1.0,0.0,112.0
L0906,456.0,456.0,24.299999,29.700001,1.0,0.0,121.0
L0905,395.0,395.0,24.0,,1.0,0.0,121.0
H1524,384.0,,17.799999,22.700001,1.0,0.0,90.0
H1769,384.0,,19.5,23.5,1.0,0.0,90.0
L0631,751.0,751.0,26.9,40.200001,1.0,1.0,200.0
L0634,685.0,685.0,22.799999,37.599998,1.0,1.0,200.0
L0074,667.0,667.0,27.0,35.400002,1.0,1.0,231.0
H1522,662.0,,23.0,36.700001,1.0,1.0,90.0
L0630,592.0,592.0,31.700001,53.799999,1.0,1.0,153.0
L2391,561.0,561.0,24.5,47.099998,1.0,1.0,140.0
L1577,468.0,468.0,21.4,36.299999,1.0,1.0,90.0
L0632,438.0,438.0,21.299999,,1.0,1.0,200.0
L0633,438.0,438.0,21.799999,,1.0,1.0,200.0
H0628,360.0,,28.299999,,1.0,1.0,153.0
H0629,360.0,,29.6,,1.0,1.0,153.0
L0053,360.0,360.0,21.0,,1.0,1.0,287.0
L2273,616.0,616.0,25.4,,1.0,0.0,540.0
H1354,535.0,,25.4,23.9,1.0,0.0,230.0
L1401,118.0,118.0,,,1.0,0.0,44.0
L1402,75.0,75.0,,,1.0,0.0,44.0
L1400,435.0,435.0,22.299999,49.599998,1.0,1.0,44.0
L1357,325.0,325.0,35.599998,,1.0,1.0,66.0
H1355,182.0,,32.700001,,1.0,1.0,66.0
H1356,182.0,,28.9,,1.0,1.0,66.0
L0249,1072.0,1072.0,26.0,34.200001,1.0,0.0,132.0
L0075,895.0,895.0,26.200001,27.0,1.0,0.0,455.0
L0076,879.0,879.0,28.4,27.799999,1.0,0.0,358.0
L0930,848.0,848.0,27.1,28.200001,1.0,0.0,128.0
L0931,848.0,848.0,26.1,20.0,1.0,0.0,128.0
L0936,829.0,829.0,23.200001,39.299999,1.0,0.0,109.0
L0326,822.0,822.0,24.5,31.1,1.0,0.0,102.0
L0933,822.0,822.0,24.5,23.5,1.0,0.0,102.0
L0348,819.0,819.0,18.9,23.6,1.0,0.0,99.0
L0934,802.0,802.0,14.6,30.200001,1.0,0.0,89.0
H0258,743.0,,20.9,23.799999,1.0,0.0,128.0
H0480,743.0,,22.0,24.299999,1.0,0.0,128.0
L0250,689.0,689.0,26.5,36.0,1.0,0.0,132.0
L0932,678.0,678.0,29.4,26.200001,1.0,0.0,102.0
H1241,628.0,,27.6,33.099998,1.0,0.0,166.0
H1313,628.0,,27.299999,34.299999,1.0,0.0,166.0
L0342,584.0,584.0,23.6,28.5,1.0,0.0,109.0
H1190,567.0,,27.200001,29.1,1.0,0.0,105.0
L0225,552.0,552.0,32.799999,44.200001,1.0,0.0,132.0
L0935,544.0,544.0,22.6,29.1,1.0,0.0,89.0
H1184,537.0,,33.299999,36.900002,1.0,0.0,263.0
H1296,537.0,,29.6,30.6,1.0,0.0,263.0
L0077,526.0,526.0,23.299999,,1.0,0.0,358.0
L0344,470.0,470.0,23.799999,28.9,1.0,0.0,99.0
H1799,463.0,,18.799999,22.6,1.0,0.0,82.0
L1191,432.0,432.0,25.700001,33.200001,1.0,0.0,105.0
H1213,374.0,,36.400002,,1.0,0.0,304.0
H1297,374.0,,32.799999,,1.0,0.0,304.0
H0247,223.0,,27.6,,1.0,0.0,132.0
H0248,223.0,,24.4,,1.0,0.0,132.0
H2086,176.0,,24.1,,1.0,0.0,99.0
L0346,144.0,144.0,,,1.0,0.0,99.0
L0339,892.0,892.0,32.700001,70.900002,1.0,1.0,109.0
L0264,749.0,749.0,36.299999,70.300003,1.0,1.0,128.0
H1300,715.0,,52.799999,69.900002,1.0,1.0,273.0
L1243,703.0,703.0,47.799999,75.599998,1.0,1.0,166.0
L0335,678.0,678.0,33.200001,74.400002,1.0,1.0,89.0
L0323,658.0,658.0,30.799999,58.200001,1.0,1.0,102.0
L0347,640.0,640.0,33.200001,66.300003,1.0,1.0,99.0
L0345,634.0,634.0,32.400002,60.5,1.0,1.0,99.0
L0341,633.0,633.0,34.0,66.599998,1.0,1.0,109.0
L0325,626.0,626.0,29.9,63.700001,1.0,1.0,102.0
L1244,592.0,592.0,40.299999,65.5,1.0,1.0,166.0
L0343,573.0,573.0,29.1,61.299999,1.0,1.0,99.0
H1186,537.0,,56.200001,74.0,1.0,1.0,263.0
H1187,537.0,,50.799999,69.699997,1.0,1.0,263.0
L0262,520.0,520.0,28.799999,57.299999,1.0,1.0,128.0
H1513,463.0,,23.299999,39.799999,1.0,1.0,82.0
L0337,460.0,460.0,28.799999,80.0,1.0,1.0,89.0
L1215,400.0,400.0,51.299999,,1.0,1.0,304.0
H1192,363.0,,40.200001,64.099998,1.0,1.0,105.0
H1193,363.0,,48.0,79.599998,1.0,1.0,105.0
L0260,239.0,239.0,27.4,,1.0,1.0,128.0
L1242,184.0,184.0,21.9,,1.0,1.0,166.0
H2084,176.0,,33.400002,,1.0,1.0,99.0
H2085,176.0,,28.299999,,1.0,1.0,99.0
L1419,971.0,971.0,25.4,29.4,1.0,0.0,89.0
L2119,957.0,957.0,24.9,30.4,1.0,0.0,128.0
L1878,806.0,806.0,21.9,29.4,1.0,0.0,86.0
L2115,780.0,780.0,27.6,37.299999,1.0,0.0,128.0
H2114,756.0,,25.9,35.5,1.0,0.0,128.0
H0800,738.0,,26.1,32.700001,1.0,0.0,203.0
L0801,719.0,719.0,25.799999,29.0,1.0,0.0,203.0
L1877,701.0,701.0,22.1,36.299999,1.0,0.0,86.0
L2118,686.0,686.0,25.0,27.700001,1.0,0.0,128.0
L0798,578.0,578.0,23.4,27.4,1.0,0.0,203.0
L1876,570.0,570.0,21.9,28.700001,1.0,0.0,86.0
L0796,532.0,532.0,25.200001,31.1,1.0,0.0,115.0
H1426,513.0,,22.700001,25.299999,1.0,0.0,132.0
L0799,489.0,489.0,25.5,30.4,1.0,0.0,203.0
L0797,463.0,463.0,23.0,,1.0,0.0,203.0
H1424,349.0,,29.9,37.700001,1.0,0.0,132.0
H1425,349.0,,28.799999,37.400002,1.0,0.0,132.0
H0468,223.0,,25.9,,1.0,0.0,132.0
H0469,223.0,,24.799999,,1.0,0.0,132.0
L0721,740.0,740.0,31.1,54.799999,1.0,1.0,190.0
L2112,639.0,639.0,41.200001,58.700001,1.0,1.0,134.0
L2116,617.0,617.0,36.5,64.400002,1.0,1.0,116.0
L0719,614.0,614.0,35.299999,54.799999,1.0,1.0,190.0
L0795,518.0,518.0,28.9,48.5,1.0,1.0,115.0
H1421,513.0,,41.799999,70.699997,1.0,1.0,132.0
L1943,511.0,511.0,34.700001,56.700001,1.0,1.0,132.0
H1422,493.0,,31.0,48.799999,1.0,1.0,112.0
L2610,479.0,479.0,22.4,42.200001,1.0,1.0,73.0
H1942,470.0,,30.700001,55.200001,1.0,1.0,89.0
L2113,443.0,443.0,38.799999,57.299999,1.0,1.0,134.0
L0720,442.0,442.0,36.5,,1.0,1.0,190.0
L0467,434.0,434.0,37.799999,51.599998,1.0,1.0,154.0
L2117,372.0,372.0,36.200001,40.099998,1.0,1.0,116.0
H0465,363.0,,35.599998,,1.0,1.0,154.0
H0466,363.0,,27.6,,1.0,1.0,154.0
L0794,353.0,353.0,26.0,44.799999,1.0,1.0,115.0
H1420,348.0,,42.299999,54.560001,1.0,1.0,132.0
L0792,302.0,302.0,25.1,,1.0,1.0,115.0
L0793,262.0,262.0,32.099998,,1.0,1.0,115.0
L0227,1131.0,1131.0,22.700001,24.5,1.0,0.0,153.0
L1745,1100.0,1100.0,22.5,26.4,1.0,0.0,151.0
L0151,1039.0,1039.0,23.299999,28.9,1.0,0.0,206.0
L0054,1015.0,1015.0,24.4,36.0,1.0,0.0,283.0
L0056,943.0,943.0,25.6,26.1,1.0,0.0,399.0
L0055,839.0,839.0,24.5,22.6,1.0,0.0,399.0
L0150,756.0,756.0,26.700001,24.5,1.0,0.0,206.0
L0233,723.0,723.0,23.6,24.5,1.0,0.0,145.0
H0448,714.0,,22.799999,26.0,1.0,0.0,99.0
H0450,714.0,,23.799999,29.0,1.0,0.0,99.0
L0155,546.0,546.0,24.299999,25.1,1.0,0.0,151.0
L0153,514.0,514.0,22.9,27.6,1.0,0.0,116.0
H1499,501.0,,24.200001,25.200001,1.0,0.0,118.0
H1746,501.0,,22.1,22.299999,1.0,0.0,118.0
H1695,363.0,,23.4,35.5,1.0,0.0,90.0
H0229,354.0,,23.799999,28.6,1.0,0.0,145.0
H0231,354.0,,21.700001,25.6,1.0,0.0,145.0
H1697,353.0,,21.6,25.1,1.0,0.0,80.0
H1363,183.0,,18.9,,1.0,0.0,46.0
H1364,183.0,,18.4,,1.0,0.0,46.0
L0232,75.0,75.0,,,1.0,0.0,58.0
L0230,949.0,949.0,29.1,35.5,1.0,1.0,145.0
L0447,942.0,942.0,32.0,59.700001,1.0,1.0,99.0
L0154,940.0,940.0,33.299999,52.700001,1.0,1.0,116.0
L0078,905.0,905.0,32.200001,51.5,1.0,1.0,344.0
L0079,856.0,856.0,31.9,57.799999,1.0,1.0,344.0
L0081,816.0,816.0,34.900002,58.900002,1.0,1.0,315.0
L0228,739.0,739.0,31.799999,49.700001,1.0,1.0,153.0
L0152,737.0,737.0,33.299999,61.400002,1.0,1.0,116.0
L0156,708.0,708.0,31.9,45.0,1.0,1.0,151.0
L0226,662.0,662.0,35.5,58.200001,1.0,1.0,153.0
L0080,661.0,661.0,27.4,42.700001,1.0,1.0,344.0
H1358,544.0,,41.400002,54.200001,1.0,1.0,260.0
L1359,528.0,528.0,41.099998,40.900002,1.0,1.0,260.0
L0449,442.0,442.0,30.6,60.400002,1.0,1.0,99.0
H1498,366.0,,23.799999,37.400002,1.0,1.0,118.0
H1916,366.0,,23.0,33.900002,1.0,1.0,118.0
H1750,363.0,,26.799999,51.799999,1.0,1.0,90.0
H1696,353.0,,20.6,29.9,1.0,1.0,80.0
H1362,351.0,,22.6,43.5,1.0,1.0,46.0
H1360,183.0,,24.4,,1.0,1.0,46.0
H1361,183.0,,21.200001,,1.0,1.0,46.0
L2235,943.0,943.0,34.299999,27.5,1.0,0.0,323.0
L2222,751.0,751.0,29.9,42.599998,1.0,0.0,64.0
L2221,757.0,757.0,34.599998,67.199997,1.0,1.0,64.0
L2233,829.0,829.0,25.6,21.5,1.0,0.0,429.0
L2234,625.0,625.0,24.299999,,1.0,0.0,429.0
L2219,647.0,647.0,28.799999,32.099998,1.0,0.0,68.0
L2220,504.0,504.0,38.099998,66.300003,1.0,1.0,68.0
L2310,832.0,832.0,26.200001,33.299999,1.0,0.0,62.0
L2258,540.0,540.0,27.4,26.799999,1.0,0.0,42.0
